H (A/m)	M (A/m)
-450939.00518155034	763918.7096017626
-477464.8290157596	763852.6892594611
-503990.65284996876	763782.7240798324
-530516.476684178	763708.4832560164
-557042.3005183872	763629.5993177795
-583568.1243525964	763545.6628846709
-610093.9481868056	763456.2166494188
-636619.7720210148	763360.7481675061
-663145.595855224	763258.6833326397
-689671.4196894332	763149.3684995823
-716197.2435236424	763032.0688724053
-742723.0673578517	762905.9468919162
-769248.8911920608	762770.0457610574
-795774.7150262699	762623.2670544346
-822300.5388604793	762464.3459338797
-848826.3626946885	762291.8065364048
-875352.1865288978	762103.9316778724
-901878.0103631071	761898.698557984
-928403.8341973164	761673.7101551375
-954929.6580315257	761426.0920562174
-981455.4818657349	761152.3726858497
-1007981.3056999443	760848.3026191416
-1034507.1295341535	760508.6123895028
-1061032.9533683627	760126.653471883
-1087558.7772025722	759693.8707471373
-1114084.6010367814	759198.9940886393
-1140610.424870991	758626.7370569969
-1167136.2487052	757955.4068035032
-1193662.0725394094	757152.5961450731
-1220187.8963736186	756165.8238766764
-1246713.7202078279	754897.7657883854
-1273239.5440420373	753110.704370895
-1299765.3678762466	-765295.026637827
-1326291.1917104558	-765300.8469237735
-1352817.015544665	-765306.5262213447
-1379342.8393788743	-765312.069345863
-1405868.6632130835	-765317.4800370798
-1432394.487047293	-765322.7636170824
-1458920.3108815022	-765327.9234917334
-1485446.1347157112	-765332.9634405678
-1511971.9585499207	-765337.8874720067
-1538497.78238413	-765342.6991955246
-1565023.6062183394	-765347.4015494048
-1591549.4300525486	-765351.9980071464
-1618075.253886758	-765356.4916775892
-1644601.0777209667	-765360.8860799421
-1671126.9015551761	-765365.1831030073
-1697652.7253893851	-765369.386933442
-1724178.5492235944	-765373.4989856841
-1750704.3730578034	-765377.5246133003
-1777230.1968920128	-765381.4609332171
-1803756.0207262216	-765385.3151508404
-1830281.8445604306	-765389.0863536362
-1856807.66839464	-765392.7746535558
-1883333.4922288489	-765396.3940051127
-1909859.316063058	-765399.9393808987
-1936385.139897267	-765403.4096866052
-1962910.9637314763	-765406.8093143854
-1989436.7875656853	-765410.1401582492
-2015962.6113998946	-765413.4041430209
-2042488.435234104	-765416.6030500731
-2069014.2590683128	-765419.7386023304
-2095540.0829025218	-765422.8124667201
-2122065.906736731	-765425.8262553707
-2148591.7305709403	-765428.7815267079
-2175117.554405149	-765431.6797908673
-2201643.3782393583	-765434.522507585
-2228169.2020735675	-765437.311091216
-2254695.0259077763	-765440.0469107848
-2281220.8497419856	-765442.7312925212
-2307746.673576195	-765445.3655207494
-2334272.497410404	-765447.9508400963
-2360798.321244613	-765450.4884567729
-2387324.1450788225	-765452.9795398926
-2413849.9689130313	-765455.4252228136
-2440375.7927472405	-765457.8266046768
-2466901.6165814493	-765460.1847514341
-2493427.4404156585	-765462.5006969407
-2519953.2642498678	-765464.7754444584
-2546479.088084077	-765467.0099673865
-2573004.911918286	-765469.2052106237
-2599530.735752495	-765471.3620915827
-2626056.5595867042	-765473.48150054
-2652582.3834209135	-765475.5643023717
-2679108.2072551223	-765477.6113371385
-2705634.0310893315	-765479.6234205238
-2732159.854923541	-765481.6013454642
-2758685.67875775	-765483.5458823096
-2785211.5025919587	-765485.4577797421
-2811737.326426168	-765487.337766163
-2838263.150260377	-765489.1865481021
-2864788.974094586	-765491.004814076
-2891314.7979287948	-765492.7932333153
-2917840.6217630045	-765494.5524567127
-2944366.4455972137	-765496.2831174833
-2970892.269431422	-765497.9858318648
-2997418.093265632	-765499.6611990067
-3023943.917099841	-765501.3098028755
-3050469.74093405	-765502.9322113395
-3076995.564768259	-765504.5289774047
-3103521.3886024687	-765506.1006396026
-3130047.2124366774	-765507.6477222298
-3156573.0362708867	-765509.1707360824
-3183098.8601050954	-765510.6701786658
-3209624.683939305	-765512.1465347013
-3236150.5077735144	-765513.6002761548
-3262676.331607723	-765515.0318639928
-3289202.1554419324	-765516.441746418
-3315727.979276142	-765517.8303607199
-3342253.803110351	-765519.1981331769
-3368779.6269445596	-765520.5454795554
-3395305.450778769	-765521.8728050843
-3421831.274612978	-765523.180505079
-3448357.098447187	-765524.4689652075
-3474882.922281396	-765525.7376274116
-3501408.7461156053	-765526.9896618424
-3527934.5699498146	-765528.2217242068
-3554460.3937840234	-765529.437794689
-3580986.2176182326	-765530.6346540774
-3607512.041452442	-765531.8161268469
-3634037.865286651	-765532.9791136777
-3660563.68912086	-765534.1264906544
-3687089.51295507	-765535.2576880419
-3713615.3367892783	-765536.3730249583
-3740141.1606234876	-765537.4727968776
-3766666.9844576963	-765538.5572919658
-3793192.8082919056	-765539.6267927384
-3819718.632126115	-765540.6815745184
-3846244.455960324	-765541.7219065058
-3872770.279794533	-765542.7480518476
-3899296.103628742	-765543.7602676405
-3925821.9274629517	-765544.7588053414
-3952347.75129716	-765545.7439101739
-3978873.5751313693	-765546.7158228155
