H (A/m)	M (A/m)
-2652582.3834209135	-402163.0820664421
-2679108.2072551223	-402163.93424382084
-2705634.0310893315	-402164.76588039374
-2732159.854923541	-402165.5776317632
-2758685.67875775	-402166.37012745
-2785211.5025919587	-402167.14397232136
-2811737.326426168	-402167.8997477199
-2838263.150260377	-402168.6380122095
-2864788.974094586	-402169.35930323415
-2891314.7979287948	-402170.0641375824
-2917840.6217630045	-402170.75301255967
-2944366.4455972137	-402171.4264066851
-2970892.269431422	-402172.0847809939
-2997418.093265632	-402172.7285791679
-3023943.917099841	-402173.3582286923
-3050469.74093405	-402173.97414148017
-3076995.564768259	-402174.5767145835
-3103521.3886024687	-402175.1663307787
-3130047.2124366774	-402175.74335919134
-3156573.0362708867	-402176.3081558927
-3183098.8601050954	-402176.86106446484
-3209624.683939305	-402177.4024164645
-3236150.5077735144	-402177.93253199325
-3262676.331607723	-402178.4517201339
-3289202.1554419324	-402178.9602794071
-3315727.979276142	-402179.4584982168
-3342253.803110351	-402179.94665500417
-3368779.6269445596	-402180.425019377
-3395305.450778769	-402180.89417790016
-3421831.274612978	-402181.35411811684
-3448357.098447187	-402181.80461628974
-3474882.922281396	-402182.2463121054
-3501408.7461156053	-402182.67943490547
-3527934.5699498146	-402183.1042054961
-3554460.3937840234	-402183.5208373566
-3580986.2176182326	-402183.9295372699
-3607512.041452442	-402184.32971547433
-3634037.865286651	-402184.7235578614
-3660563.68912086	-402185.1096573527
-3687089.51295507	-402185.4885810014
-3713615.3367892783	-402185.86051290395
-3740141.1606234876	-402186.2259723542
-3766666.9844576963	-402186.58442405175
-3793192.8082919056	-402186.9359255566
-3819718.632126115	-402187.28155214485
-3846244.455960324	-402187.6208816399
-3872770.279794533	-402187.954332812
-3899296.103628742	-402188.2818386518
-3925821.9274629517	-402188.6035823604
-3952347.75129716	-402188.9197009731
-3978873.5751313693	-402189.2303253688
