H (A/m)	M (A/m)
371361.53367893497	916992.0683931273
344835.70984472585	916980.4864066355
318309.8860105166	916968.5986362671
291784.0621763074	916956.3941341456
265258.2383420982	916943.861453046
238732.414507889	916930.9886189874
212206.5906736798	916917.7631028511
185680.76683947057	916904.1717868767
159154.9430052614	916890.2009322998
132629.1191710522	916875.8361423265
106103.29533684293	916861.0623247254
79577.47150263375	916845.8636498081
53051.64766842457	916830.2235065547
26525.82383421531	916814.124455287
6.1733682846189024e-09	916797.5481771047
-26525.823834202976	916780.4754187118
-53051.64766841223	916762.8859371975
-79577.47150262143	916744.7584312422
-106103.2953368306	916726.0704794317
-132629.11917103978	916706.7984658809
-159154.94300524905	916686.9174986316
-185680.76683945823	916666.4013305474
-212206.5906736675	916645.2222649027
-238732.4145078767	916623.35105862
-265258.23834208585	916600.7568108353
-291784.06217629503	916577.4068573317
-318309.8860105043	916553.2666364615
-344835.7098447135	916528.2995586355
-371361.5336789227	916502.4668552388
-397887.3575131319	916475.7274235189
-424413.18134734116	916448.037649002
-450939.00518155034	916419.3512173968
-477464.8290157596	916389.6189082691
-503990.65284996876	916358.7883631275
-530516.476684178	916326.8038465458
-557042.3005183872	916293.6059746443
-583568.1243525964	916259.1314082695
-610093.9481868056	916223.3125310881
-636619.7720210148	916186.0771064693
-663145.595855224	916147.3478439413
-689671.4196894332	916107.0420170281
-716197.2435236424	916065.0709107867
-742723.0673578517	916021.3393728046
-769248.8911920608	915975.7451201713
-795774.7150262699	915928.1781920826
-822300.5388604793	915878.5215577148
-848826.3626946885	915826.6447650777
-875352.1865288978	915772.4110967389
-901878.0103631071	915715.6713985325
-928403.8341973164	915656.2640856063
-954929.6580315257	915594.0138976099
-981455.4818657349	915528.7304152258
-1007981.3056999443	915460.2063929524
-1034507.1295341535	915388.21588712
-1061032.9533683627	915312.5120931674
-1087558.7772025722	915232.8248791114
-1114084.6010367814	915148.8579799889
-1140610.424870991	915060.2857592939
-1167136.2487052	914966.7494161922
-1193662.0725394094	914867.8526521547
-1220187.8963736186	914763.1567807602
-1246713.7202078279	914652.1777443081
-1273239.5440420373	914534.3671785685
-1299765.3678762466	914409.1212547323
-1326291.1917104558	914275.7599760063
-1352817.015544665	914133.5181002902
-1379342.8393788743	913981.5308865061
-1405868.6632130835	913818.8168332619
-1432394.487047293	913644.2613732787
-1458920.3108815022	913456.5735974498
-1485446.1347157112	913254.2773108071
-1511971.9585499207	913035.6550971023
-1538497.78238413	912798.7034346462
-1565023.6062183394	912541.0509579162
-1591549.4300525486	912259.8857361466
-1618075.253886758	911951.8246058285
-1644601.0777209667	911612.7528573173
-1671126.9015551761	911237.5861549074
-1697652.7253893851	910819.93209799
-1724178.5492235944	910351.6096606714
-1750704.3730578034	909821.7996384457
-1777230.1968920128	909215.8247869337
-1803756.0207262216	908512.6173111731
-1830281.8445604306	907680.3220306878
-1856807.66839464	906665.2289673726
-1883333.4922288489	905360.1287799164
-1909859.316063058	903434.615827154
-1936385.139897267	-917364.6139375442
-1962910.9637314763	-917367.9343009684
-1989436.7875656853	-917371.2014500692
-2015962.6113998946	-917374.4140094056
-2042488.435234104	-917377.5732754574
-2069014.2590683128	-917380.680422244
-2095540.0829025218	-917383.7365936165
-2122065.906736731	-917386.7429017192
-2148591.7305709403	-917389.7004284561
-2175117.554405149	-917392.6102263889
-2201643.3782393583	-917395.4733199166
-2228169.2020735675	-917398.2907059387
-2254695.0259077763	-917401.0633548343
-2281220.8497419856	-917403.7922112916
-2307746.673576195	-917406.4781951322
-2334272.497410404	-917409.1222021801
-2360798.321244613	-917411.7251046776
-2387324.1450788225	-917414.2877524903
-2413849.9689130313	-917416.8109735212
-2440375.7927472405	-917419.2955745197
-2466901.6165814493	-917421.7423414531
-2493427.4404156585	-917424.1520404315
-2519953.2642498678	-917426.5254185279
-2546479.088084077	-917428.8632034741
-2573004.911918286	-917431.1661052704
-2599530.735752495	-917433.4348160914
-2626056.5595867042	-917435.6700110236
-2652582.3834209135	-917437.8723484979
-2679108.2072551223	-917440.042470857
-2705634.0310893315	-917442.1810047969
-2732159.854923541	-917444.2867738735
-2758685.67875775	-917446.3657370772
-2785211.5025919587	-917448.4113938296
-2811737.326426168	-917450.4312660736
-2838263.150260377	-917452.4190780523
-2864788.974094586	-917454.3820831915
-2891314.7979287948	-917456.3142167942
-2917840.6217630045	-917458.2209339462
-2944366.4455972137	-917460.1010283339
-2970892.269431422	-917461.9550342176
-2997418.093265632	-917463.7834310184
-3023943.917099841	-917465.5866905032
-3050469.74093405	-917467.3652715329
-3076995.564768259	-917469.119623265
-3103521.3886024687	-917470.8501846599
-3130047.2124366774	-917472.5573847903
-3156573.0362708867	-917474.2416430059
-3183098.8601050954	-917475.9033693665
-3209624.683939305	-917477.5429647227
-3236150.5077735144	-917479.1608216612
-3262676.331607723	-917480.7573218704
-3289202.1554419324	-917482.3328418045
-3315727.979276142	-917483.8877476625
-3342253.803110351	-917485.4223981322
-3368779.6269445596	-917486.9371441683
-3395305.450778769	-917488.4323291112
-3421831.274612978	-917489.908288783
-3448357.098447187	-917491.3653522527
-3474882.922281396	-917492.8038410478
-3501408.7461156053	-917494.2240701125
-3527934.5699498146	-917495.6263477786
-3554460.3937840234	-917497.0109760108
-3580986.2176182326	-917498.3782497828
-3607512.041452442	-917499.728458711
-3634037.865286651	-917501.0618859525
-3660563.68912086	-917502.3788089816
-3687089.51295507	-917503.6794994705
-3713615.3367892783	-917504.9642235398
-3740141.1606234876	-917506.233241847
-3766666.9844576963	-917507.4868098091
-3793192.8082919056	-917508.7251777393
-3819718.632126115	-917509.9485904475
-3846244.455960324	-917511.1572883115
-3872770.279794533	-917512.3515067564
-3899296.103628742	-917513.5314764746
-3925821.9274629517	-917514.697423609
-3952347.75129716	-917515.8495697704
-3978873.5751313693	-917516.9881322437
